ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
19915S97JW,58,M,385745,351,0
19915V01NN,55,F,100133,239,1
19916N34YB,27,M,160001,177,1
19919V78FI,55,F,208181,338,0
19923R43SO,57,F,444328,336,0
19925H33JB,64,M,446170,401,0
19929N68CO,30,F,443227,355,0
19940D87BO,34,F,158451,350,0
19942G42ZU,55,M,706852,383,1
19942M81RC,44,M,380035,356,0
19943F08ZI,55,F,398237,918,1
19943Z24AB,63,F,508485,95,0
19944R85AF,34,M,100024,534,0
19945S96VW,65,M,406145,354,1
19945X66RN,42,M,333489,461,0
19950Y72VE,28,M,150951,761,1
19952H53BE,62,F,461243,762,1
19957T51OB,65,M,604225,417,1
19959H61ED,32,F,435747,272,1
19967P92NI,49,M,207073,470,1
19973W49SJ,64,F,382843,600,1
19981S82RR,30,M,163202,237,1
19983D51DV,65,M,216148,252,1
19991T17UN,65,M,192716,689,1
19996N16CQ,31,F,292216,351,1
19996O43KX,26,M,242955,493,1
19997S85MR,40,M,768931,252,0
20001Z62RR,46,F,795320,351,0
20004F01XZ,25,F,451053,243,1
20004R71BA,31,F,366645,212,1
20008A59RN,62,M,561354,406,1
20008V51XD,61,M,234281,82,0
20010A24ZJ,40,M,229254,219,0
20013W53HS,35,M,270226,325,0
20017N68NP,45,F,285237,417,1
20019Y02MZ,50,F,493136,292,0
20021B71AM,64,F,458485,147,1
20022J62NF,33,M,270161,14,1
20022K51FL,40,M,379153,272,1
20022R64FR,56,M,134829,343,0
20024O18MT,62,M,193122,204,1
20026G61BF,51,M,308108,308,1
20031G16JJ,45,M,405217,326,1
20039O63NA,39,F,654581,663,1
20040D65GD,41,M,612240,719,1
20040F18ZH,64,F,528096,807,1
20040K78FR,40,M,457321,282,1
20044B58JI,33,M,294583,328,0
20044D61QO,29,F,367481,357,1
20045M33FZ,61,F,348861,942,1
20053T61JV,35,M,137148,284,0
20059G80VJ,55,F,503781,220,0
20064J74BY,53,M,360835,208,1
20067S25HJ,54,M,230757,991,1
20068Q92OR,33,F,326197,464,1
20069A16TV,50,M,368900,344,0
20071U21SA,65,F,126035,591,0
20072V79EQ,28,F,315266,210,0
20073A15LE,63,F,197157,234,0
20075E07BO,60,M,548452,310,0
20081W55KZ,55,F,464056,26,1
20092H89DW,56,M,291216,410,1
20094V67PO,35,F,458471,452,0
20095N16MY,28,M,251965,981,1
20096K75DI,49,M,448537,454,1
20097D83HB,42,M,581797,224,1
20098I93NG,29,F,481533,266,1
20099R21CB,37,F,709864,309,1
20103Y10GK,60,M,322290,259,1
20107S55UH,28,M,258897,204,1
20107W59XV,34,M,274245,405,1
20109B13FF,48,F,543448,537,1
20117P88IK,54,M,332494,813,1
20124I42WH,65,F,459984,388,1
20127Q34RL,26,M,195755,9,0
20128N12NO,38,M,523875,954,1
20129J69VD,58,F,217208,260,0
20131N50GL,65,M,646374,1012,1
20132S12IH,60,M,482104,633,1
20141Q64DI,28,F,218272,213,1
20148C17UU,57,F,507171,305,0
20150K61YV,54,M,425728,37,0
20150L47ES,42,M,378051,476,1
20151C07GF,36,F,340683,289,1
20152F36MN,64,M,473580,228,0
20154T84IX,61,F,85683,114,0
20155D77JQ,57,M,481365,423,1
20156Z11ND,30,F,247299,351,1
20158Z31TP,61,M,126581,995,1
20160Q12UZ,41,M,355048,484,1
20160V77XX,48,F,293000,256,0
20168K98XQ,62,M,457286,477,1
20178U21AI,48,M,151568,373,1
20178U30FL,40,M,375736,327,0
20182M47HU,48,M,454284,458,1
20184V52RG,56,M,501646,785,1
20186J34UH,26,M,104208,110,1
20187R06GW,38,F,312379,47,0
20188M41XY,28,F,377365,246,1
20188W88UR,35,M,280580,137,0
20190K96QN,58,M,631550,331,1
20193X37KB,42,F,496723,437,1
20198W51PL,29,M,218588,434,1
20198Y30NX,53,M,135789,3,0
20208K91HW,26,F,287808,245,0
20211X16TA,59,F,103763,423,0
20214X75IG,54,M,375808,105,1
20219J89XD,39,F,505232,542,1
20219R45OD,57,F,484000,237,1
20220P25PZ,62,M,174403,416,1
20223L29DM,60,F,530488,221,1
20230V34VO,55,F,351597,228,0
20239M44RF,39,F,368045,509,0
20243C60WX,42,F,697517,500,1
20244S17HC,43,F,338301,244,1
20245W41GG,49,M,345565,230,0
20246A07JN,48,F,529485,704,1
20250N29OA,36,M,307757,455,0
20251F12MQ,29,F,325571,268,1
20255H82AA,36,F,320069,204,1
20259B88KQ,38,M,158386,106,0
20265X44LH,37,M,694427,661,0
20266F70DJ,33,F,416091,364,1
20274D88LE,42,M,349134,329,1
20275C72QY,50,M,264079,407,1
20276Y43SC,39,M,460275,416,1
20278G42ZN,36,F,668760,345,0
20279P06RS,54,M,791832,250,0
20282C72CW,43,M,556400,269,1
20283I20RI,58,F,309493,292,0
20283M01HL,54,F,122307,454,0
20286S91FF,56,F,288440,414,1
20287R52HY,37,M,632888,164,1
20293A63AS,45,M,463742,500,1
20323U47YW,32,F,430495,475,1
20327Q84JF,46,M,171239,381,0
20327T80YH,48,M,456270,487,1
20327Z20HC,65,F,315155,351,0
20329S42QJ,41,M,406133,57,1
20330E57QB,52,M,426086,975,1
20330Y86MJ,26,F,386792,300,0
20331S20IV,25,F,328736,355,0
20338X41WF,57,F,516083,488,1
20339E07JH,37,M,454134,313,1
20341Z98SL,55,M,236205,320,0
20342H97RR,62,F,496741,443,1
20343F98DG,29,M,183732,16,0
20344E86IF,28,F,404777,395,1
20346W73BA,53,M,551634,499,0
20348U20NA,29,F,369173,411,1
20350T59JP,44,F,562747,28,0
20352J72EX,55,F,501389,68,0
20355A89VN,43,F,303699,328,0
20356L39DF,34,M,245199,228,1
20358T67ZX,49,F,577480,660,1
20367A52VP,65,M,398836,206,1
20372Y59IU,34,M,285323,223,0
20375C51GC,30,F,328011,342,0
20377N82FX,39,M,688144,240,1
20381G81RR,61,F,326021,242,1
20381O69YP,47,M,367066,498,0
20382N88HZ,30,M,215875,412,1
20383R88IF,42,M,553608,143,1
20384T49EP,48,M,120893,221,0
20389S75NY,26,F,222509,215,1
20393N71ZI,59,M,567864,257,0
20394E75NE,27,M,187764,271,0
20394E77YV,62,F,477717,230,0
20394Y61MJ,59,F,373653,288,0
20395O93FY,27,F,354856,352,0
20398L63KL,27,F,269909,482,1
20400A75QY,36,M,465254,207,1
20400B69SZ,47,M,388737,294,0
20400M82AV,35,F,175499,239,1
20402S01BD,29,F,244435,366,1
20410F88YR,42,M,531365,698,1
20410M08UW,57,F,191861,69,0
20410N59SL,45,F,335693,341,1
20410X65AA,60,F,253136,478,1
20411U94IR,46,F,469859,313,0
20414Y79AH,37,M,111442,432,0
20415B89GN,43,M,657595,511,1
20415O01NY,34,F,428734,324,1
20417J07KQ,35,F,176128,309,1
20420Z93AC,27,F,375624,274,0
20422R56YT,43,M,511608,32,0
20423H40RJ,40,M,438661,395,1
20423Z02PD,58,M,399580,240,1
20424B65SL,51,M,82196,290,0
20429G42RY,57,M,355794,457,0
20429H22FY,49,F,776619,251,1
20431D90RM,28,M,254417,410,1
20431L29ZU,56,F,155947,443,1
20432Z72SG,43,M,334134,89,1
20436L74EL,41,F,366643,517,1
20437X93GU,36,M,347322,3,1
20439W65ER,50,M,263258,397,1
20442D85HM,63,M,479682,144,1
20442G88PH,42,F,577557,777,1
20447U24UR,54,M,204900,357,1
20450X81RC,26,M,221176,166,1
20452E48DD,45,F,398352,311,1
20454B30ET,29,M,155966,333,1
20455B43WT,30,F,420483,486,1
20456G67QB,34,F,299879,373,1
20456H25CZ,48,M,236124,478,0
20456L87UG,53,F,197600,382,1
20457A95KB,43,M,295925,384,1
20460R26EG,49,M,311576,432,1
20460V31PR,62,F,400549,352,0
20462U04XA,56,M,792524,41,0
20465D45UD,33,F,353737,308,1
20473I38YT,33,F,180056,400,1
20475H86TM,63,F,219845,188,0
20480O38NG,37,M,478403,240,1
20484P36WS,54,F,81507,328,0
20484U15DU,54,F,437067,337,0
20486P76DN,29,M,183528,343,0
20487C25ED,48,M,139038,289,1
20490D46SS,27,M,263277,94,0
20490Y32DQ,41,M,579339,316,0
20492W57MZ,45,M,716976,305,1
20492X65JS,40,M,300687,460,1
20496U64CH,40,F,530288,274,1
20496X42VI,43,M,149716,460,0
20499N34AC,56,M,71283,289,0
20499R96RU,38,F,439259,284,0
20501P21WB,36,M,492509,449,1
20504N21RP,46,M,692808,678,1
20508K39RF,31,F,199344,205,0
20509B75LO,43,F,385077,167,0
20510H44YB,37,F,423357,935,1
20510U67LA,41,M,737293,61,1
20516W24OP,46,F,479613,317,1
20521E23AN,54,F,501555,407,1
20524Z35YP,40,M,228841,415,1
20525P98MV,55,M,732492,555,0
20527N52EM,27,M,157342,320,1
20528R87OG,41,M,463255,267,0
20531Q21JA,25,F,449786,228,1
20532Q63QH,29,F,301773,396,1
20536L55ZY,28,M,125746,491,0
20537J23TV,35,F,428991,390,1
20543X07TZ,38,M,202882,478,1
20544L88SZ,63,M,143827,101,0
20551K75JE,39,F,381867,365,0
20553L73PS,60,F,341283,355,1
20553Y83TW,56,M,590302,443,1
20556W21RE,54,M,752964,83,0
20558W29GT,47,M,789501,14,0
20559T34GH,33,F,197944,326,1
20561C83SJ,62,M,731214,264,1
20563H64PU,27,M,288992,584,1
20564A26VB,56,M,269545,60,1
20568V19OZ,50,F,535389,389,1
20569T24KJ,30,F,330907,307,0
20571C48TA,45,M,404961,82,0
20573T92SC,65,M,102899,316,0
20574D70BV,37,M,164077,237,1
20577W68NU,53,F,219048,865,1
20578N97LY,58,M,289517,314,0
20583T08RJ,47,F,399515,237,0
20584M78RN,46,M,733547,381,0
20584U07SX,53,F,179933,787,1
20586Q65RY,57,M,584205,712,1
20589D58EN,39,M,509453,362,1
20591W84CJ,35,F,420671,474,1
20593X07AQ,41,M,280642,411,1
20597D69JG,63,F,475843,297,0
20598F52NM,28,M,265367,356,0
20598T27LP,33,M,260388,194,0
20599M84NN,30,M,245691,134,1
20609E10WC,31,M,225876,106,0
20609F26NO,29,M,176026,6,1
20609O89XP,58,M,784587,407,1
20610Y78FH,51,M,587050,238,0
20613L96VS,52,M,297466,466,1
20617W57BM,32,F,383065,408,0
20618E62DN,60,F,144435,476,0
20618G24QH,35,F,280365,318,1
20619R46HD,54,M,439414,48,0
20620U27WP,51,F,125027,121,0
20621W13PQ,65,F,507680,263,1
20631S46FG,45,M,775171,483,1
20635V40TO,62,F,175419,265,1
20636A45MF,47,M,312994,473,1
20636E29ZI,44,M,431034,367,1
20638J20AX,35,M,232798,95,0
20641U59RS,41,M,236418,480,0
20644D40SY,32,F,200261,330,0
20644I14QK,56,F,319739,334,0
20647Q27GP,49,F,446075,157,1
20647R50EX,35,M,267404,249,0
20650X73VZ,56,M,316097,99,1
20654R66UW,27,F,394072,384,1
20654Y32XR,64,M,149800,353,0
20655M15OK,48,M,305129,488,0
20657Y75HB,42,M,476431,254,1
20659P70UC,38,M,243443,217,1
20662T23WC,33,M,298072,267,1
20668L83UZ,48,F,474176,61,0
20672Q13LO,30,F,344293,290,0
20673M74VB,31,M,160347,350,1
20680U42EV,26,M,278045,223,1
20682R33LO,40,M,333491,499,1
20683T93XT,47,M,227833,368,1
20684P74NY,60,M,700195,1014,1
20684W97FV,43,M,255331,260,0
20690O52ZY,49,M,176169,238,1
20692D60ON,64,M,313745,342,1
20692O66ZU,50,M,624160,419,1
20692X48WP,57,F,147221,334,0
20694E84TW,59,M,535165,908,1
20696G89ZT,49,F,590637,401,1
20699E46HY,32,F,335616,500,1
20708S98DD,34,M,233593,105,0
20710Q91VH,55,F,462339,379,1
20712A68AC,43,M,787613,454,1
20716E13HV,60,M,518639,215,0
20717V15WT,53,F,481035,417,1
20721W76TO,39,F,380352,753,1
20722Z97TC,28,M,138759,277,0
20723B68II,49,M,238765,68,0
20726K47GL,50,M,442056,309,0
20726O09RQ,60,F,415805,206,0
20727J23VE,38,F,443715,380,1
20736U07MZ,57,F,471637,79,0
20739J70EA,32,M,102458,374,1
20742G54UC,53,F,330040,302,1
20742T43HE,55,F,263221,240,0
20747T54TK,41,M,182922,332,0
20747Z90BR,48,F,400339,447,1
20755U31TS,49,M,689309,81,1
20757S65GH,37,M,413839,229,0
20759N56HV,37,M,172289,282,1
20761S42UJ,54,F,457888,216,1
20766C41EW,52,M,130236,246,0
20766H82KY,49,M,308305,341,1
20768J49OS,30,F,481768,142,0
20768Y37BA,45,F,698517,320,1
20771A60DX,35,M,279609,364,1
20772R92DJ,32,F,288261,229,0
20774J39MS,29,M,141601,290,0
20775Q88UW,34,F,482472,316,1
20775Z65MD,64,F,506576,225,0
20779H34BT,46,F,303784,304,0
20792T34XV,54,F,259771,709,1
20794A71OU,34,F,326651,279,0
20794O53MI,56,F,455221,1009,1
20795R77CK,41,M,490052,276,1
20796R08JT,32,M,177537,270,1
20797J16YK,53,F,496723,265,0
20798N70XD,58,F,216395,206,0
20799P60HR,29,M,270296,376,0
20803P88YV,64,M,159070,457,1
20804B35YD,49,M,654160,550,1
20807E17CO,63,F,130579,470,0
20807J10HS,26,F,314160,386,1
20809D21WH,37,M,426029,465,1
20809W15SH,48,M,774424,680,1
20823W66WM,30,M,190298,776,1
20826L36YS,48,M,456697,257,0
20828I28XL,63,F,506461,236,0
20834A92NN,64,F,185395,340,0
20836M40XB,60,M,134439,492,0
20837B16TU,41,M,364038,480,1
20843P40BT,34,M,227622,342,1
20845C18TL,50,M,149374,93,0
20846K65TQ,51,F,170856,271,0
20846Y68XJ,30,F,346819,272,0
20853V11AB,58,F,136885,230,0
20855D83FU,60,M,211888,280,0
20855M79PG,59,F,134155,33,1
20863F48JY,43,M,250194,224,0
20864B41QJ,56,F,488288,502,0
20867S47AE,60,F,232083,259,0
20869L74KV,58,M,129709,962,0
20873A39YJ,43,F,394392,287,0
20876N97YP,32,F,379717,229,0
20879I45OE,37,M,635301,951,1
20880M76UY,53,F,196344,995,1
20883I63FV,61,M,302988,361,1
20884G81NN,28,F,429600,472,1
20887K09DK,54,M,70377,787,0
20888K57RB,63,F,254395,55,0
20892B14FF,34,M,216417,226,0
20893T70RS,42,M,309265,314,0
20901K16QI,39,M,107022,194,0
20902V35GQ,33,F,428493,296,1
20903E79XM,59,F,323912,211,1
20904X00QM,49,F,645013,844,1
20905R67AI,31,F,445519,348,0
20907U88VG,41,F,614056,747,0
20909I13GW,38,M,342656,240,1
20909N38SQ,48,M,477445,311,1
20912U59BF,31,M,275703,292,1
20916J01BO,58,M,324615,476,1
20917I05UW,64,M,548234,297,0
20918K32HY,60,F,307731,581,1
20918Z12BJ,34,F,212024,345,1
20923Z70FU,30,F,243995,480,0
20925Z48OX,64,M,186835,483,1
20929A53LB,65,F,355352,365,0
20931D31OZ,30,M,272019,430,1
20931O15XP,35,M,112905,423,1
20931V32NR,48,M,643437,254,1
20932V33WA,32,F,221749,272,0
20934O04OZ,58,F,304477,332,0
20937O28KY,64,M,561301,402,1
20938I71AV,27,M,190216,962,1
20942C09FA,44,M,254451,338,0
20942Q14PS,57,F,148104,698,0
20942X43OR,28,M,282239,353,0
20942Z81UN,52,F,418883,453,0
20944H80VW,33,M,179917,11,0
20945U06JH,57,M,579802,176,0
20947T77IR,65,M,361333,221,1
20952Y66QB,33,M,139900,434,0
20955X16FD,37,F,745357,202,0
20957K28EM,42,M,240357,77,0
20960Y66AH,60,F,326747,717,1
20961Q43SN,35,M,288034,389,1
20965D84IG,47,F,674016,955,1
20965I25IH,61,F,411005,718,1
20966C47US,52,M,467807,484,1
20967Y49RP,55,M,275278,293,1
20975T43NC,48,F,337117,762,0
20976Q57KI,54,M,71668,37,0
20980J28VM,47,F,450659,308,0
20985Q88MF,30,F,436365,359,0
20987T97VI,42,F,326021,1012,1
20989D84VH,50,M,148523,358,0
20989N47AB,50,M,456152,351,1
20989V52YH,25,M,298182,39,0
20991S72FW,65,F,447184,465,0
20992J33EL,30,M,205981,522,1
20993T38QQ,57,F,291957,751,1
20994B24AF,54,M,642310,957,1
20995V61JQ,35,F,183539,355,0
20996C31UA,34,M,277738,402,1
20999I03JY,44,F,267152,879,1
21005G56KU,48,M,372388,239,1
21007J91VP,29,F,393029,303,0
21008L74DE,56,F,319571,217,0
21012U89AI,40,M,386007,301,0
21014V42SL,37,M,155685,44,0
21015O04AV,41,M,391025,264,1
21015S50KS,55,F,81587,705,0
21015Z53TT,50,M,137152,377,1
21016N93OK,58,M,630375,468,1
21017J05BB,26,F,255187,387,0
21017R12BJ,36,F,637659,350,1
21019J97IT,46,M,436580,496,1
21020C60VL,48,M,492501,327,1
21023X07VF,28,F,415043,469,1
21025P14CE,25,F,293555,256,0
21026L25MC,62,F,294571,457,1
21027E37MU,65,M,74558,72,0
21028Y49RR,65,M,464037,55,1
21030F48JD,47,F,377363,414,1
21032M51OO,56,M,511663,415,1
21033P55EH,36,M,450356,283,1
21035U35LK,42,M,711952,253,1
21036N97GT,58,M,594429,272,0
21041J80OT,48,M,111987,280,0
21044F33ZP,61,F,366117,497,1
21046W01NY,26,M,243395,343,1
21049D80HC,65,F,420749,879,1
21052O90EV,46,F,292835,352,0
21052U33AY,65,F,193235,315,0
21052Z73HN,33,M,155036,919,1
21059U74WL,38,M,348618,13,0
21063R21JN,32,F,194672,494,1
21067G52GL,55,F,272635,258,0
21071M07DE,61,M,241449,140,0
21071P73HM,54,M,170281,229,1
21074A62XK,52,F,212949,328,0
21077M94LN,27,F,258168,320,0
21077Z87IQ,32,M,112867,312,0
21080B95LV,44,F,521112,297,1
21080G42NX,43,F,648989,390,1
21083L34FC,38,F,272488,163,0
21085U51QA,63,F,279912,305,0
21087X39EN,31,F,270368,290,0
21091C86MP,44,M,287879,102,0
21095Q86EY,63,F,92459,246,0
21097M45GX,50,M,211214,250,0
21098S84PI,30,F,361746,425,1
21101C97MG,25,M,161887,859,1
21102E78XV,40,F,279224,423,1
21103Y70NE,64,M,242511,425,1
21106K38RV,43,M,352066,319,1
21107M92US,63,F,277736,310,0
21107W43OR,63,F,457688,220,0
21109Q83TH,54,F,252043,455,0
21109Y18SG,53,M,732288,407,1
21114S03DG,26,F,168507,266,1
21117X00PD,56,F,199848,457,1
21121G29WE,47,M,303899,289,1
21122D96YA,55,M,643168,321,0
21122F41XX,27,F,278195,352,0
21122Q02SR,36,M,462512,386,1
21124L95IF,41,M,158387,281,1
21129B41UM,49,M,104082,435,1
21129M72RM,41,M,150623,339,0
21133S24NJ,45,M,458148,422,0
21134K12BK,56,F,252805,395,1
21137T79WQ,42,M,259307,476,1
21139H73GI,36,M,558525,47,1
21141Z63VG,63,F,81592,1005,1
21143I57UK,46,M,285769,395,1
21146N65EZ,56,M,526735,262,1
21148C01FJ,34,F,383621,485,1
21150V92MH,39,M,449421,71,0
21151R02GB,37,F,469488,120,0
21152O82XS,30,F,359266,179,1
21152V16GF,33,M,191082,478,1
21156P06FV,34,M,215290,89,1
21158A09XD,45,M,256480,345,1
21166F33JV,35,F,310653,334,0
21169Z47AW,53,F,525339,308,0
21170C24AG,39,M,697024,348,1
21170Z50WA,34,F,169200,298,1
21171I79ZK,40,M,475837,46,1
21175V17RO,53,M,233732,349,1
21179F77SQ,36,F,419059,214,0
21179L56YS,54,M,235408,257,1
21180H21DZ,54,F,85995,563,0
21180J97TM,61,F,214125,201,0
21180M93OW,51,F,409755,201,1
21184W31RT,42,F,457925,152,0
21193Y97YT,48,F,283200,295,0
21195T06JX,47,M,460328,361,1
21196S86IP,53,M,719917,275,1
21199R43EY,35,M,267644,50,1
21199U48PF,43,M,175311,296,1
21206I65PA,59,F,435405,166,0
21208V63WI,37,M,209904,376,1
21212D12JF,27,M,272831,54,0
21212D25SA,54,M,567903,63,0
21217H59HU,27,F,221981,359,0
21219I62GC,27,F,265088,337,0
21220N56YH,52,F,111765,493,0
21225N25EP,64,M,282188,352,0
21230M10SB,40,F,321963,155,0
21235L73ZD,64,M,321916,109,1
21237H08VU,58,M,749581,11,0
21238B23WC,53,M,222436,318,1
21243I59FY,43,M,358415,270,0
21243N01KQ,44,M,323545,335,1
21247T73XR,54,M,712196,627,1
21247V52WU,55,F,508853,290,1
21248U50OK,47,M,341673,288,1
21249S90EX,48,F,276496,463,0
21251L91ES,30,F,299332,481,1
21252F04KZ,39,M,239149,376,1
21253F13JF,30,M,183191,160,0
21256T58AZ,43,F,538760,237,1
21256Z12DD,27,F,438109,481,1
21261J16JW,50,F,303747,203,0
21263B03UT,55,F,297589,294,0
21269I42XJ,26,M,239808,895,1
21269J47GJ,50,F,396832,301,1
21270T43SK,38,M,472949,365,1
21273P59MM,34,F,245029,346,1
21275N59YA,33,M,229061,316,1
21276U23NA,27,M,273437,424,1
21277Q04TK,60,F,346387,366,1
21278N91WE,35,F,419429,120,1
21280N00AV,36,F,461549,97,0
21281H89PX,47,F,425653,289,1
21284W47GB,52,M,488949,416,1
21286C88VA,57,M,107459,327,0
21288X14KN,32,F,400366,374,1
21291A17XE,32,M,155012,190,0
21295L52TN,27,M,220934,361,0
21295Y15JY,62,M,395829,375,1
21299Q20BF,28,M,146197,317,0
21300B04DL,55,M,392522,306,1
21300I01PN,27,F,416763,202,1
21301H02PU,52,M,682847,437,1
21309A66MR,37,M,338850,406,1
21313H71ZF,41,M,106642,222,0
21316O41VV,26,F,436189,359,0
21317O75LN,50,F,285219,286,0
21322J50KU,65,M,498919,463,1
21322R63HY,60,M,88032,203,1
21323C28IA,48,M,407813,383,1
21325Z77RB,26,F,388115,445,0
21330U42HB,62,F,100472,450,0
21331K86NO,54,M,328802,94,1
21333A25BY,45,M,281333,453,0
21335Q36NT,30,F,331477,423,1
21336V03KU,52,F,127115,716,1
21337E78LX,50,M,333874,456,1
21341D00UY,47,M,690493,614,1
21343R60GL,64,F,356992,393,1
21346J58TZ,65,M,480050,357,0
21348K84KL,27,F,356694,341,1
21351Y02VZ,25,F,164781,89,0
21358K76GG,41,F,348984,375,1
21364C34BK,57,F,130224,473,0
21366F57ZF,49,M,263129,457,1
21368N22PM,62,M,566764,359,1
21369W00FV,30,M,277975,353,1
21371Y34JC,36,M,345974,394,1
21373P12BK,40,M,736379,775,1
21375H17ZA,27,F,428320,314,0
21377F92RP,47,M,109013,270,0
21380P55MX,60,M,244603,392,1
21382T89TQ,33,M,207732,336,1
21391W47GE,46,F,751397,334,1
21393C08UR,34,F,347900,299,1
21393X99GT,59,M,382773,214,0
21395V53CV,61,F,265048,322,1
21396B84OR,44,M,446080,361,0
21399Q43OU,25,M,182011,374,0
21401P39UO,45,M,205123,401,1
21404J88SY,51,F,138163,69,0
21407G73TC,52,M,73917,321,0
21413O81IV,39,F,485229,20,0
21418I79PT,61,M,782334,304,0
21424K67QA,51,M,192683,240,1
21426Y49TN,64,F,87016,330,1
21428I05DY,63,M,509957,130,1
21428S14DN,55,M,600800,108,0
21430O70HD,52,M,306555,190,0
21437J61VJ,41,F,305429,188,1
21439P62RP,29,F,296723,344,1
21440L06KJ,49,M,691243,252,1
21441D88JA,35,F,314323,17,1
21443H06OC,53,F,361981,697,1
21444C51XL,27,F,359253,293,1
21445K49GN,47,F,346280,859,0
21449S85VF,49,M,486781,400,1
21450O09VI,62,F,197173,104,0
21454P39UH,30,F,433019,378,1
21455E35KB,39,F,335744,798,1
21459E26DE,29,M,214298,288,0
21459F39OU,62,M,118378,542,0
21460H57YS,56,M,367700,367,1
21461P99KQ,51,F,450779,316,1
21461R37GD,52,F,243323,25,0
21462Q50MY,56,M,170989,833,1
21464Q96CZ,60,M,76161,381,0
21466I91AN,54,M,198226,130,0
21468N57OX,41,M,155892,397,1
21479C58MD,64,F,261864,144,1
21490B37CG,51,M,239985,26,1
21490N88DR,50,M,636283,76,1
21491M82XV,51,F,260819,215,1
21491N88NE,65,M,374426,964,1
21494E10MG,50,M,137240,415,1
21498X31VN,26,M,161902,291,0
21500G77XF,28,F,449443,209,0
21503D56HV,61,F,131085,757,0
21505U77DV,49,M,436195,419,1
21506J23HQ,33,F,315280,261,0
21507U24YA,53,F,519125,374,1
21508E40CO,61,M,378948,270,1
21519A77LI,57,M,516754,469,0
21522I76HG,51,M,654412,464,1
21527X50HQ,62,F,333168,39,1
21529Z00DH,40,M,500613,157,0
21530D48PX,47,M,354921,422,1
21534V30SH,55,M,649245,334,1
21539M62NN,51,M,366359,929,1
21541K59TG,28,F,423061,485,0
21548R77HW,34,F,337771,487,0
21551K34WJ,57,F,356563,108,1
21554D60LP,48,F,284200,350,0
21554X67TI,42,M,673205,493,1
21555X78VY,46,F,733029,449,1
21556P82ZD,47,F,378461,491,1
21559Y35LI,47,F,470397,686,1
21562I33VF,48,F,337384,263,1
21577F13JL,39,F,566128,350,1
21578P57CW,37,M,238135,260,0
21581L83UX,42,M,476885,239,0
21583H77WW,54,M,646163,216,1
21584Q03WM,53,F,364408,313,0
21586W69PK,62,M,264317,382,1
21588X46TH,49,F,385608,352,0
21589Q67JQ,43,F,437525,73,0
21590K30LW,50,F,310632,326,0
21594W83VJ,44,M,137421,244,1
21595H00AS,64,F,389699,489,1
21602R05GS,29,M,137677,275,0
21604M87EX,57,F,99352,298,0
21608E96NA,65,M,646949,306,0
21611H74IF,35,M,251949,271,1
21613P94PO,36,F,766861,406,1
21613Y79YO,59,M,684637,163,0
21614G43HJ,54,M,604927,453,1
21614H37PX,38,F,284144,495,1
21614O32WZ,46,M,518381,696,1
21617F06ZE,64,M,551937,333,1
21618G76GW,45,M,337834,486,1
21627R91AV,55,M,550663,431,1
21627V14QE,35,F,452040,304,0
21628Y06IP,56,M,667461,220,0
21632A23WT,36,F,523323,201,0
21634H78FZ,34,M,201066,920,1
21635D70BE,62,F,310936,446,1
21639E47JL,64,F,472387,297,1
21639Y83QS,47,M,440269,332,1
21646B54DZ,58,F,175344,276,1
21646U80QD,57,F,463525,192,0
21656M95YF,29,M,248377,222,1
21665D55CS,46,M,426213,128,1
21670H29CI,32,M,265918,560,1
21670J14AI,31,M,286895,324,1
21671H65FC,36,M,315212,297,0
21678J20AV,31,M,212279,55,1
21680L51MW,54,M,311704,253,0
21684M91RS,45,M,174385,70,0
21685J79SA,44,M,154666,222,0
21685Q65FK,42,M,291439,451,1
21687X43VC,37,F,686768,478,1
21700N57RS,32,M,245634,352,1
21713C48UW,25,M,168482,896,1
21713P99UG,62,F,377456,158,1
21714O71KH,25,M,240586,238,1
21719U54WF,60,F,108211,241,0
21720I15VP,57,F,493720,301,0
21721C87RT,25,F,347821,347,1
21721Y39NB,61,F,507608,638,1
21722K23WI,31,F,139029,428,0
21724A45JD,38,F,588709,597,1
21728R39DF,50,F,626872,439,0
21729F11ZU,28,M,103087,129,0
21731O09CK,36,M,361200,28,1
21731W76PK,45,F,299061,889,1
21733I93FT,44,M,219895,221,0
21736D01CT,60,F,514115,478,1
21740U43XX,49,M,275490,354,0
21741I10YY,36,M,709125,257,0
21742V37EC,38,F,365352,61,0
21743W08OG,45,M,200816,293,0
21744P78HJ,38,M,358038,247,0
21745Z78MF,33,F,486909,356,0
21746W61PL,47,M,642501,955,0
21747E54GR,56,M,603420,255,1
21754G06CV,61,F,91581,233,0
21755Y59MM,57,F,148027,193,0
21761H33NB,32,F,432392,478,1
21762C01YE,29,M,202475,337,1
21762R26SX,55,F,530221,418,1
21763G92ET,36,M,483574,490,0
21767D08YJ,58,M,565970,585,1
21769H95GI,43,M,256680,248,1
21772C65ZN,49,F,431520,158,0
21772G55OR,39,F,617733,363,1
21772O33JV,40,F,657760,473,0
21777P76OK,58,M,72397,229,0
21781X64AN,65,M,529207,124,0
21783O08ZU,50,F,299541,355,0
21784R12CV,64,F,259195,478,1
21785H51IC,60,F,135779,207,0
21786I33IJ,31,F,411090,474,1
21788X41LY,47,F,459528,914,1
21793U87MF,60,F,172227,1010,0
21793X50XN,63,F,324781,700,1
21795F30KP,61,F,381541,293,1
