ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
11818K80EU,26,F,709369,2017-07-23
10986M63FC,26,M,818505,2017-05-04
08969I08CL,64,M,1750743,2019-03-06
53391D18HN,60,F,1450637,2018-07-12
43187G40QY,41,M,1874350,2019-05-01
62457W58GF,45,F,1543285,2017-03-27
75325Y87VK,36,M,1010146,2017-09-19
23230O11PA,38,F,1214527,2018-03-20
90436I79ZY,57,M,1355478,2019-01-23
80098W11BZ,48,F,1213032,2019-06-18
14655L53ZJ,44,F,1504461,2019-06-18
69682E69MC,30,M,818837,2019-06-14
78498K71PT,53,M,461510,2019-04-20
31162P11XG,52,F,866812,2017-05-05
93401D07TM,39,M,816499,2018-05-13
98052Q90BO,28,M,1373289,2018-04-13
22577N93TQ,26,M,782488,2018-03-04
97894D38NX,28,F,1193198,2019-01-29
08763Y92QB,49,M,1569767,2019-04-11
90688C96OT,28,M,605220,2019-03-03
06103A68FU,46,F,1213337,2017-08-28
12488V03FH,26,F,690716,2017-04-15
75472P07NI,25,M,1101792,2018-07-23
69711B08ZU,50,M,832557,2018-09-21
62872K98DM,51,F,975498,2019-05-21
15434E36WN,36,M,807863,2018-08-16
44213K21UF,49,F,1561277,2017-01-25
69055H47LJ,48,M,1757960,2018-10-09
51297G61XA,50,M,1468124,2019-04-18
32543C54FB,52,M,496821,2018-11-23
41041S08EE,55,M,969664,2018-04-27
79943H36ST,27,F,619844,2018-11-14
70817Q80JG,36,F,1278466,2018-03-15
37586D03RY,62,M,1384205,2019-01-25
43009M16KZ,47,M,879277,2018-11-24
18356W37RP,57,M,345361,2018-07-19
93299F56LB,48,F,1203111,2019-06-09
41529B09ZV,33,F,1056025,2018-11-24
28343S52UK,37,F,1517568,2018-05-29
08564J29IA,27,F,609898,2017-09-10
92371H65LK,61,M,1299040,2018-08-25
25696B95WW,60,F,575404,2018-04-23
99912U68XA,55,M,1092896,2018-11-23
89221V96MT,40,F,1560402,2018-08-30
59545A87OW,53,M,1359671,2019-01-23
61172L74JX,55,F,327818,2018-04-03
57484L98DL,32,F,965373,2017-07-05
25573Z39QC,31,M,1246949,2018-10-09
37525M18AB,25,M,726268,2019-03-11
80857D53PS,57,M,660495,2019-01-12
94411L29VB,56,M,1853465,2018-08-09
14316W99GU,52,M,671760,2019-03-09
72358S41AI,54,M,871972,2019-05-29
54953Y27ZT,33,M,959773,2019-02-11
45481T11AV,43,M,1769370,2018-09-22
44822O29WL,29,M,618105,2019-01-05
44188R99FM,55,F,907929,2018-04-17
32782F73YN,35,F,1057000,2018-02-05
09167F82AO,38,M,1142231,2017-09-02
64996Z97CX,48,F,1222924,2019-06-27
64035N11ON,34,F,738299,2018-09-05
64544P73TJ,31,M,1433326,2018-10-22
77768R00BG,43,F,1503410,2017-01-15
72740I03QX,61,F,785177,2018-10-16
36506T09MV,65,F,617626,2019-06-25
94565S29WH,53,M,535589,2019-01-30
81960R92BH,60,M,851941,2018-04-25
98319N27LU,51,M,1051487,2019-05-19
37988N72QG,52,F,1442343,2018-05-31
50529I90BY,41,M,1855783,2016-10-28
77413O88XP,36,F,1440875,2018-12-16
26907A99BM,61,M,1618355,2018-01-26
68968D57FB,34,M,1179551,2018-06-10
26952L94PX,53,M,583436,2018-06-08
81030W53BM,45,F,1083567,2018-08-12
58883I88RE,53,M,724218,2018-07-14
07358U32LF,42,M,1965459,2018-12-07
64716U12WR,29,F,666140,2019-05-09
55532Y10GO,59,M,1397663,2017-09-08
17239A45MR,33,M,966295,2017-05-30
39259Y48SY,50,M,1570691,2018-03-19
85603J56XB,27,F,883021,2019-06-18
59295R05AE,45,F,1057002,2017-11-09
78308T52FR,26,M,1124779,2018-07-05
60627S27GW,37,M,1979071,2018-05-04
26329Y33ZU,43,F,1008880,2018-12-05
56209W64YK,59,F,1878861,2019-01-01
39454G10ND,58,M,1968394,2018-06-07
48971I49RE,63,F,1315481,2019-02-02
76152L93NP,37,F,1074222,2018-12-31
17361X71UR,29,M,1016020,2019-06-24
86312S87TS,65,M,611435,2018-10-04
40919J85XQ,33,M,1383622,2019-04-20
64451C38LF,61,M,1901628,2017-01-20
14038B08ZO,52,M,1458144,2018-10-11
61957Z06DV,48,M,1856202,2017-12-29
05296B90RZ,54,M,1280537,2018-07-18
73434L43CD,50,M,842758,2019-06-19
41197I62OE,45,M,1460054,2018-11-03
70423Q68PE,28,F,749912,2017-04-10
05765F66IW,38,M,1672138,2018-07-12
20659H72VU,45,M,837558,2018-10-11
55423Q17KH,25,F,899349,2019-04-15
03427Q07EB,62,F,624450,2018-06-10
97146W23UV,62,M,1051300,2018-11-14
53134F76SK,53,M,354966,2018-05-21
82774Q99LD,52,F,1903328,2017-05-24
57748Y72KN,57,F,1366631,2018-03-25
38112X81AB,30,F,1141502,2018-09-15
96537A52IY,47,M,1424963,2018-03-18
02034Y87BQ,58,M,1462877,2019-03-30
57624T52BK,46,F,1368061,2017-06-14
20954R32FX,38,M,1036262,2018-05-25
32248M29PF,60,M,1105474,2018-08-15
30293G91UU,60,M,1654636,2018-08-02
44488O21LN,65,M,567937,2018-06-09
95702Y15QL,28,F,626495,2018-07-24
99932K50MY,57,M,948483,2018-02-28
81180N99HW,31,M,1104855,2019-06-13
46819Q67BB,35,M,655883,2018-04-12
16862N49JJ,39,M,1941037,2018-07-17
51634X57WM,58,M,1570724,2017-07-19
35055S18NM,64,F,1909739,2018-07-18
37844Y58TV,57,M,773565,2018-09-07
88657U10QZ,39,F,941002,2019-03-06
47268B50JQ,26,M,779022,2018-12-26
80348N64BG,64,M,1295333,2018-06-01
73687Z19LT,61,M,694300,2018-06-23
32048K26HW,39,F,1060079,2019-03-30
40449D18NB,63,M,472625,2019-03-12
44151Z57NO,28,M,1251643,2018-07-13
82581F49JN,31,M,1409351,2018-02-22
90118W18VT,25,F,778921,2018-04-09
83803G96IB,26,M,1099574,2019-06-26
74472J58JP,50,F,1191717,2016-10-29
34671P17YC,26,F,621978,2017-11-21
23566I53CH,58,M,1340830,2018-11-25
60413T89DF,65,F,359201,2018-05-18
81295R16QC,63,M,1382882,2017-07-31
14230B25QY,49,M,1803457,2019-01-27
75969F91LO,41,F,925569,2016-11-18
44506J46FT,53,F,1359626,2018-10-13
01498D24YM,64,M,1361159,2018-11-13
70406J32MD,50,F,995808,2017-05-31
17020T92AC,28,F,801821,2019-06-13
98356X87QD,53,F,1630807,2018-02-21
08012N52ZR,51,F,931656,2017-04-11
88344W60XW,37,M,1047487,2018-01-19
51431H72ED,25,M,983057,2018-11-05
45500D05VD,27,M,912603,2018-05-15
16443J38LD,58,F,885669,2019-01-23
77102E69CU,50,M,805376,2019-01-10
31197H45WO,38,M,1179446,2018-05-11
08057N21SJ,51,M,938083,2016-10-28
42684Z91FW,48,F,834323,2018-07-23
26858N17LV,36,F,807922,2019-05-27
09449R36SU,32,F,1191506,2018-06-30
49612J82JQ,49,F,932395,2018-06-30
36114N24VS,25,M,1003425,2018-06-11
52997D41JR,30,M,666789,2018-08-11
22020T33ZW,44,F,1126441,2019-01-12
70310X63RS,57,M,1276216,2018-03-07
38441T07CA,52,M,1051541,2018-09-26
48083K10HQ,45,M,1455031,2018-03-27
18345M36GN,53,F,1305594,2019-06-23
11633S05DN,56,M,837605,2019-03-29
23876R20UV,61,F,853779,2017-08-12
86229A73ES,61,M,404022,2019-01-07
97645E98CZ,64,F,1031358,2019-04-03
30112Z00UA,65,M,1538417,2017-06-19
18576E62NY,32,M,1438096,2018-05-09
70716P55NJ,64,F,349102,2018-08-30
40208O25GQ,45,M,1546542,2018-01-01
10665O62IY,47,F,1179938,2018-04-01
56303T11KL,53,F,1651813,2019-02-19
34512H30QK,48,M,1416944,2019-01-29
87427I25UI,44,M,1175123,2018-03-03
46870N05VG,52,M,1237116,2017-01-28
67497V37BW,47,M,1258571,2018-10-14
23443C39WL,55,F,1665779,2018-11-05
45648E48BT,27,F,710411,2019-01-15
67789T33ZB,29,M,996409,2018-04-26
26878J97JK,28,F,920116,2018-04-16
63140A47NN,65,F,804801,2018-04-02
92026F58VS,48,F,1224799,2019-01-28
81905V37MC,58,M,970201,2018-11-28
51631I89LM,39,F,1123748,2019-05-13
59050O78CD,40,F,1063378,2019-06-10
44313D64AE,45,M,1126808,2019-05-07
79433I58HG,65,F,1592744,2018-05-29
89284K90UW,60,M,914202,2018-05-15
35009P26DL,55,M,1727766,2018-05-24
44650X05EN,65,F,442122,2018-11-20
81568T09EQ,39,M,1037726,2018-03-03
73156S14BA,60,F,658221,2018-06-18
18295R64HU,39,M,1290690,2018-04-12
34763V75OF,39,F,1582803,2016-11-04
12107J66DQ,29,F,1062769,2018-06-24
75343X89UF,39,M,1247716,2018-01-29
19997O27JZ,52,M,534993,2018-05-10
39091J04ZA,57,F,837940,2018-08-14
77962W13CK,30,M,1193283,2018-12-21
76081U81SG,56,M,820186,2016-11-21
71923B43SN,30,M,836426,2018-02-17
36771V10GA,42,F,1139345,2018-11-14
84598J32CS,47,M,1728896,2018-10-13
89945O66KA,53,M,1633787,2018-02-26
51468J37MI,56,F,1113058,2017-06-08
73283D55LL,38,M,1591903,2018-02-07
54922V06AX,55,F,1358330,2018-02-19
20013U87XC,63,F,1359049,2018-09-19
56316A04NA,45,M,1296638,2018-10-02
78864F78JT,30,F,808706,2018-10-04
27859U37DB,50,M,1868127,2018-09-10
95783A16AO,56,F,1105518,2019-02-09
56336K88SL,27,F,762128,2019-03-28
43445W59UW,36,F,1373192,2018-03-12
41283B65CH,41,F,932025,2018-12-25
08901J06EM,37,F,1262652,2018-07-10
25200S24IU,64,F,1527203,2018-09-30
71247O55XT,41,M,1682852,2017-08-14
18822G24UY,48,F,1354202,2018-05-18
51955E14DK,44,M,1510481,2018-11-17
46931T66QI,28,F,1017164,2018-02-19
31480Q11MS,29,F,867029,2018-05-22
48970X19ND,56,M,1906399,2018-01-16
06185I45VI,47,F,1080564,2018-04-09
42989C09JE,41,F,1128609,2018-08-13
88194M83ZU,52,M,1369134,2019-04-23
55457V69LZ,49,M,1374395,2018-12-03
91526Z03BT,30,F,1115897,2019-03-13
20655L27JW,64,M,1391527,2018-03-15
53558Z97BI,25,F,912020,2019-03-09
59849W43PV,30,F,542568,2018-11-11
97995E66CH,60,F,1251678,2018-03-10
89913F58UD,51,M,1272071,2018-08-15
06766B85CO,33,F,650650,2017-11-08
81018L86CW,35,F,566704,2019-04-19
25768R08GL,27,M,1105893,2018-12-30
13348V41VT,45,M,1527189,2017-12-09
33351J54IH,38,F,1525532,2018-06-14
47748H51MJ,49,M,1988033,2019-05-23
53833M47YV,31,M,922711,2018-10-12
30752D26BB,43,M,1393640,2019-05-28
97474G29SD,36,F,1028092,2019-03-29
37271S40UM,44,M,1534307,2019-02-27
57135X55LT,48,F,1428303,2018-05-09
21134Z25NB,48,M,1035936,2017-05-15
71261T12FN,28,F,876963,2018-05-23
45413V90ZU,58,M,382249,2019-03-27
27446V05MP,30,F,513098,2018-08-05
03159R18JI,51,M,564590,2016-11-26
14995T20LK,42,F,877580,2018-02-27
34618R86OR,57,M,1218566,2018-11-08
20997Z62VF,37,F,1179901,2018-06-30
03143F09YA,39,M,1406167,2019-02-23
31827T07JF,44,M,1164572,2019-06-15
46580Z66KG,27,F,767432,2017-07-01
20175G18SI,49,F,1036338,2018-05-03
95493U13RG,32,M,941689,2018-02-21
09529C74PH,30,M,1387260,2017-03-10
52021X38LI,63,M,361532,2019-03-31
78976J37HN,51,M,1759096,2017-05-22
31629E83XV,61,F,1624950,2018-09-08
17466S34QG,49,F,1191121,2018-06-01
67353A95CT,35,F,550013,2018-09-04
42375H76CB,49,M,851790,2018-06-30
18755B16UA,34,F,776688,2018-10-26
26507B48WN,29,F,594609,2019-02-22
55324F87HL,51,F,1491460,2018-07-22
75303Q60EC,63,M,934895,2019-05-31
59730C81XF,43,F,1127706,2018-10-06
57723S62SW,59,M,885379,2018-01-29
72480B90XW,34,F,582642,2018-12-07
66073H29HR,44,M,1282116,2018-07-26
01341C85XI,58,M,482205,2018-04-16
68839R64QA,49,F,1100560,2018-12-06
55331P02WN,44,F,868626,2017-11-09
74514C70IW,50,M,1744097,2018-08-15
17738P00ES,25,F,848683,2019-06-01
09298C01YR,33,M,671493,2019-01-20
21992E71OE,42,F,1006361,2018-07-05
46001G22SF,57,F,709210,2018-11-13
02785P75JE,37,M,1619312,2017-04-26
33366L56GN,31,F,1101666,2017-08-30
26790D85UW,54,M,886806,2018-08-10
03016K81VF,61,M,884969,2018-09-28
16022O31CW,64,F,696513,2016-11-23
75078D47QY,63,F,1178358,2018-06-07
91902P37XS,42,F,1583481,2018-06-17
95504J85ZO,37,F,1029204,2017-02-21
74132W85EP,43,M,1730572,2019-04-16
06759L28LD,52,M,1171750,2018-04-01
29308H06YW,26,M,633118,2017-01-19
91641C07BO,35,M,1183766,2018-10-17
92990F62OL,63,M,1549488,2018-03-27
44676Z95NO,42,F,1194442,2019-04-14
89394V59NQ,63,M,1474010,2018-06-14
97010J09AR,25,F,567491,2018-10-02
68774F93HM,55,M,1342046,2017-07-08
58129L25BO,55,F,1185090,2018-12-09
10745B30AQ,65,M,1585189,2018-10-06
33742W23YP,30,M,1301661,2017-06-21
15190E06MJ,44,M,1196235,2019-01-10
35010L53XC,29,F,1010206,2018-06-24
20777L30MO,57,F,1511429,2019-02-06
50350Q44ZT,33,F,753100,2017-09-14
02881B87QM,44,F,1421142,2017-04-04
14900V28JR,56,F,536643,2019-04-18
11427B06BU,37,F,1522167,2018-10-14
84311V95ZW,57,F,357676,2018-04-02
85127V92RT,59,F,621989,2018-09-19
33849E95LO,41,M,1703331,2018-08-19
65188W71AK,34,F,540286,2019-02-05
03315W64EU,25,F,670201,2018-10-27
15873V47GH,49,M,1433743,2018-07-03
07014W97LL,53,F,639552,2019-03-13
54245T41YZ,43,F,1592938,2018-05-14
11813C95JG,55,M,1139752,2018-07-05
28895J75FG,44,M,1648599,2019-05-22
37001S25FW,44,M,1584597,2019-02-21
81855H41RS,56,M,856192,2018-05-30
86003N81IO,38,M,931445,2018-07-08
77523J67DS,61,M,717858,2018-04-05
67888R51IN,52,F,524599,2018-06-22
09516S20XB,31,F,766897,2017-10-09
17298R96TK,36,M,1239116,2018-08-01
19885B45QV,65,F,667445,2018-03-14
02603L21NO,30,M,1319017,2019-05-07
34874Y29CI,38,M,1464118,2017-04-27
64091Z01YQ,52,F,1773505,2018-03-21
44423I40GO,54,M,1554749,2018-10-04
08184C89CH,25,F,1117069,2018-05-24
52811S71GA,43,M,1477154,2018-11-21
42747F99UY,55,F,1548804,2019-06-24
65945I23AJ,55,F,395559,2017-09-30
84469R80SB,51,F,1495723,2018-11-26
21126C37GJ,50,M,1236355,2018-05-05
90733R75LI,37,F,1043303,2018-11-24
25394O49EN,28,F,776436,2018-02-24
07248W46UE,57,M,691655,2018-06-04
74231J95PK,60,F,371907,2018-11-23
50141U34FT,60,M,1585192,2018-04-22
35364O96EP,49,F,845443,2018-09-15
24409D87KF,29,M,1382577,2017-02-28
32457U40ZT,25,F,1108142,2018-07-04
09299W90PO,38,F,1454507,2019-01-18
40457N10FE,57,M,1970996,2018-04-26
80662R31WK,36,M,987123,2018-07-14
14306W67VU,48,M,1232074,2017-12-23
97805C15JY,45,M,965677,2018-02-24
53582S42UZ,39,M,1598439,2019-02-19
32807K34UR,30,M,918744,2019-01-23
46905W21CO,45,F,1188851,2018-09-23
33678N94AN,59,F,483909,2018-08-12
41487Y80UX,31,F,532279,2018-07-09
62271Y85DK,61,M,1464818,2017-10-09
11965E04VS,29,M,837722,2018-11-15
88587M10MR,37,M,1065610,2018-09-25
83455A72GD,57,M,670911,2017-01-10
07210K47YA,39,M,1322493,2018-05-06
45133V66XW,52,F,824819,2018-05-08
14950M78NO,43,F,1161715,2018-07-03
47053S50RZ,64,M,320195,2018-07-03
07790K45IR,40,F,1588113,2019-03-17
29382X11YY,33,M,1465344,2019-05-05
73299W25OM,55,F,519596,2018-05-17
87893F77PI,54,F,310180,2017-06-19
51711B83FN,58,M,1438186,2019-06-19
50836M47EG,64,M,1797468,2017-08-19
13177L65CZ,30,M,601737,2018-04-02
87132S83IM,39,F,1027232,2018-06-08
99228F63GL,32,F,697445,2017-05-29
34995Y50RK,50,M,1452096,2016-10-13
11004L29LW,39,F,1269675,2018-07-11
24863E72UT,57,M,1712709,2019-06-07
89363X56XG,28,M,709675,2019-03-11
31204P74OZ,63,M,1666548,2018-07-23
90349I04YA,55,M,1129909,2018-06-04
56666F61WI,57,F,449465,2017-11-23
84463E11DF,55,M,414748,2018-10-15
66150V50SL,28,F,1013416,2018-05-14
20235F72EQ,50,M,1353318,2018-08-25
46309J80FM,39,M,1855704,2018-05-26
86238N14JJ,42,M,1339735,2019-06-07
89070U76EK,52,F,1798138,2018-05-04
37358K58MY,60,M,1012188,2018-06-07
50745V26SR,56,F,575789,2018-11-09
55885S80XP,29,F,556819,2019-06-22
06013N95FW,51,F,1423743,2018-11-10
19838W21PR,44,F,1241192,2018-04-16
89248U82TM,64,M,1514745,2019-04-16
20824P76XP,43,F,1213271,2017-06-12
23698X22FN,27,F,1186686,2018-08-11
77827J47NT,49,M,959322,2018-08-27
99347S21GU,36,M,806774,2019-03-24
55365A05EN,26,F,634442,2019-03-18
50321X13OU,53,M,1351023,2018-05-01
96804U96EP,61,M,1582777,2018-11-25
14973F00UN,46,F,1543408,2018-09-16
76732Z33BS,26,F,979674,2018-03-09
44257B51YT,41,F,1021453,2019-04-27
25153Q74GU,44,F,1353382,2017-02-21
47290W29HI,57,M,611979,2018-05-09
89709N73LO,33,M,878283,2018-02-26
78870G03PG,38,M,802331,2019-05-14
72302A69KR,30,F,856470,2019-02-09
84595A01JI,49,M,881213,2019-05-20
58465P30PK,36,F,977808,2017-01-04
65273X36SP,27,F,630689,2019-03-19
84747Z17WD,26,F,736226,2019-03-22
54787B61WP,25,F,856606,2019-04-08
28462R73ZG,46,F,969121,2018-04-14
01505K84CE,61,F,484228,2016-10-11
75672B53OE,50,M,930877,2018-05-08
19654E23RC,59,M,885316,2019-06-21
51335N54JG,26,M,1340680,2017-05-31
62833D26CW,42,F,972912,2018-05-03
15888A27OB,31,M,1453951,2019-05-10
57444D83UL,50,F,834090,2018-11-09
38543M43LY,64,M,566342,2018-05-26
81629W94DC,57,M,885138,2017-09-09
84980R91AS,56,M,979081,2018-07-30
27104T35GK,25,F,840287,2017-05-09
12402E87TL,41,M,1366872,2016-10-04
43897Y33GT,33,M,980377,2019-02-15
70281Z72XN,39,F,1417663,2018-04-14
31350R12WT,31,M,973021,2018-06-18
15965V04NH,44,F,811724,2017-10-22
67095J88CE,64,M,954621,2016-10-20
74975B47QU,33,M,927045,2018-03-23
15779B20SZ,39,M,911635,2019-02-13
83446K60SS,59,F,1709915,2018-02-23
88216E95MY,33,M,1049394,2019-01-25
87470H69WS,45,F,1594307,2018-09-26
57805K20JE,35,M,815240,2019-05-27
73847J85UT,61,M,1705165,2019-02-24
72412B26SF,29,M,1047071,2018-08-06
09278K44CK,37,M,1964499,2019-05-24
86058P14MF,65,F,1447681,2019-06-07
19736Q56LU,35,M,1319887,2019-03-28
33100L36VR,52,F,521931,2018-03-22
14792N24LH,30,M,795000,2017-12-11
81924Q78UN,60,F,1753140,2018-10-19
61587T98YZ,41,M,1103852,2018-04-05
17258W19PE,35,F,605686,2018-09-02
53396U14FA,31,M,1420511,2018-06-25
71656V33EQ,65,M,1339306,2018-05-17
88740Q86DK,25,F,504693,2018-05-07
36397V89FG,54,F,1732225,2019-06-04
17183M74LO,50,M,1216675,2018-02-16
20951Q11PT,65,M,1194582,2019-02-18
84692V96QK,58,F,1394221,2016-12-17
38008O03BB,58,F,1990499,2019-02-19
11501L40DR,65,M,1793301,2018-07-24
35820J63GI,39,F,1449215,2018-07-06
00379O17JQ,62,F,1479784,2018-05-18
48954R73SN,59,M,1564119,2019-03-14
44358I92ZY,53,M,937186,2017-09-16
05467F72QT,65,M,1495995,2019-03-10
80969H79KC,52,M,752697,2017-08-10
26677W59YL,63,M,1479941,2018-07-09
18707K16KW,37,M,1729153,2018-01-20
48373X91YR,45,F,1221816,2019-02-07
50682E98WA,28,F,993487,2018-12-24
00570L21PP,51,M,1732405,2018-12-02
75084D11ZS,49,F,941855,2017-12-18
99091P80YD,47,M,1388252,2018-02-19
44822M24WT,58,M,1394137,2017-04-30
46912T60NO,29,F,558290,2019-04-19
16269C65OP,43,F,1074559,2019-05-10
13720J59QH,63,F,1637426,2018-05-21
32714L89IN,47,F,1396780,2018-02-06
12577K94NU,44,M,1331196,2019-03-18
64120G35TV,48,F,1070132,2018-08-24
42229T69LK,45,F,976352,2016-12-05
46236S80JN,55,F,1106105,2018-03-09
68469U77WP,28,F,737889,2019-05-08
77651G37MG,64,M,540195,2018-06-23
26969R23VS,54,M,1880248,2018-07-29
32858I71QX,57,F,1826750,2019-05-06
77772F61EZ,54,F,1634291,2017-06-13
10043Y28CD,36,F,1406328,2017-11-30
60966W71SD,28,F,656592,2017-05-20
65768U37HQ,35,M,1393512,2019-01-29
50140H55GF,42,F,884856,2018-02-20
53028I31DE,59,M,1284403,2018-04-28
08121L28FA,33,M,1296647,2018-10-06
67093R34LY,56,M,1981786,2019-06-29
29750M24DS,42,M,1388968,2016-10-01
88341Z71QX,46,M,1288668,2018-04-13
89698N99WV,27,M,862399,2019-01-14
55900Q01KI,33,F,1059945,2018-08-15
57710N56PW,63,M,510259,2017-11-08
35489P82AI,27,M,1371589,2019-05-21
66427C55IW,51,M,1509750,2018-03-19
47053W32HS,30,F,1126534,2018-05-08
92779R46KN,45,M,1074504,2018-05-04
42924W52HD,43,F,1027758,2018-11-11
63871W17RO,57,F,1764807,2017-08-01
93274C55UM,38,M,1783939,2016-11-15
01434T57NL,50,M,1382430,2019-04-14
38674L63KN,45,F,1190944,2019-01-21
92046D00VK,49,M,998329,2018-08-15
70379F23IX,32,M,1241974,2016-11-17
67089M20XU,28,F,1046002,2017-03-19
30752K59ME,38,M,1624462,2017-08-17
79535U37NB,40,M,1383688,2018-10-25
46039I12HL,49,F,1211657,2017-12-03
94583S02JE,56,F,1539920,2018-11-29
18179B46CX,46,M,1573830,2018-05-07
52300Z99GQ,44,M,890069,2018-05-13
42769F79NF,65,F,1543430,2018-06-29
21927Q82PZ,37,M,1517968,2019-04-08
63677X71AL,42,M,1958746,2017-01-23
65434J07OQ,57,F,1529697,2018-06-03
07028Z72RB,33,M,996494,2018-07-16
97329D27QH,49,F,1445204,2017-02-10
03724H00QE,31,F,813500,2019-05-11
84475K86IE,26,F,1152500,2017-01-13
99490Z51WU,58,M,422242,2018-04-26
01697G70JZ,45,M,1584972,2018-02-26
08831C72GN,62,F,622714,2018-07-17
47853J01AA,63,M,525466,2018-08-23
62305L15CD,26,F,653367,2017-11-18
81399D93RY,35,F,981662,2017-02-16
12800F55NL,54,F,561731,2018-10-12
00827G74WL,32,F,847901,2018-12-28
02744Z33RK,64,M,956297,2018-06-26
98872T11IA,59,F,1534417,2018-08-03
74373W54UE,60,M,1812729,2016-12-06
99690I25HC,43,F,1532509,2018-05-08
36114Z18UL,34,M,735724,2016-12-18
01228D82JV,38,F,1447202,2018-09-01
30564O55VH,34,F,876526,2018-06-15
00466M55HG,26,F,606278,2017-12-01
59971T10JO,38,F,931326,2018-09-30
71034D51AO,30,M,1162300,2018-09-09
42602D42AM,49,F,1533744,2018-08-05
58531T50XG,29,M,1354078,2018-10-05
88738D50JM,52,M,1844500,2019-05-07
66334D34VM,33,F,582686,2018-06-17
83321D05VB,49,M,982844,2019-06-02
01242D34PQ,48,F,818656,2019-04-12
76154S33OE,25,M,1320103,2018-12-05
72147K05HE,45,M,1949676,2019-04-26
72007X32FQ,49,M,1206564,2018-12-09
35315U25YV,32,M,903839,2018-04-14
66843X62RE,41,F,851146,2018-10-05
14313H64FG,35,F,683083,2018-06-09
41610M44HP,31,F,1029948,2018-08-20
12447K08UJ,47,F,1307651,2018-09-27
93217B12AK,29,M,677541,2019-01-16
33333X81LK,33,M,1167821,2019-04-30
91029D77YO,59,M,1031653,2018-12-02
08714B56RP,27,F,687125,2017-10-22
66188V73DF,52,M,664656,2018-03-27
06359Z13QV,34,F,1132684,2018-12-04
81366Z27GK,53,F,818643,2018-04-18
05338E14WB,29,F,1033440,2018-02-15
84796P38JD,42,F,821989,2017-11-21
63547Y72SD,41,M,1407224,2018-07-08
19355Z02EK,52,F,974904,2018-03-16
41507Y69CJ,39,F,1213642,2018-11-04
49151C28TK,54,F,1795579,2016-11-19
82031Y99YJ,34,F,792397,2018-06-27
08677V51YE,25,M,724362,2017-01-16
93374D12YJ,44,M,1602185,2018-12-03
69710S07SA,31,M,873969,2018-04-01
64720Q69DW,40,F,931402,2017-11-26
07420S38GG,46,F,1115586,2018-08-07
92915A74AU,60,M,1021844,2018-12-06
99222G94MP,44,F,814717,2018-05-08
93294W67RC,44,M,1093859,2018-08-02
47597Q87JQ,56,F,1680410,2018-10-21
82902N65FL,37,F,804903,2018-12-12
26607H42MT,37,M,1610076,2018-06-05
71937K71FI,31,F,740214,2018-07-13
51605H44NO,44,F,1546071,2017-08-12
75663W46PW,57,F,755739,2019-04-25
50520P40SX,25,M,875269,2018-03-13
13534V93LP,37,M,1880357,2018-07-07
46798D18TT,61,M,1652303,2018-06-15
51137K08NN,34,M,911655,2017-09-06
57080B42YV,56,M,472127,2018-04-01
42694A94KQ,41,F,1460004,2018-02-27
64058C77IN,45,F,1491960,2017-03-24
21284A35KG,32,F,800838,2019-05-26
13820B54IM,41,M,1954912,2018-10-29
68885P20OM,33,M,1004380,2018-03-29
50455L19JR,43,M,1554163,2018-04-22
29003D68EG,60,M,740959,2018-09-11
22641C33GK,55,F,1666733,2018-05-30
49988H47TS,29,F,900054,2019-01-11
39849S99YM,34,M,685346,2019-03-31
64294J44RF,36,M,1021495,2018-09-06
43416H56VI,63,F,816875,2018-08-03
57929V66RN,42,F,1165648,2018-10-10
38770N46MK,65,F,1788744,2018-11-28
29911N16SD,54,F,1723787,2019-04-21
00849G02BR,65,M,1449974,2018-11-22
63635C71AD,61,M,554016,2018-06-01
04397P03ER,32,F,1114221,2017-02-24
04245I45ZX,64,F,1444118,2019-05-19
64986Z75NC,27,M,1151068,2018-05-16
87690N45UA,37,M,1524124,2017-02-28
20140N55YT,57,M,1680634,2018-08-17
91875P41QZ,43,F,831133,2017-07-18
24291I10EK,52,M,1282149,2018-07-17
33909K10AG,49,F,1277915,2019-01-20
88222E93DQ,54,M,1976306,2019-06-17
94969T60TD,42,F,1449670,2018-05-17
67072A46OK,61,M,1757119,2018-11-17
81810F61YR,26,F,1120718,2017-03-20
81246M00JW,58,M,1454624,2018-01-29
89895V46OL,59,F,1101741,2019-03-30
44967H30ZN,45,F,942612,2018-05-10
51034W49WS,46,M,1555122,2018-10-11
44502M08IZ,63,F,1966628,2016-09-22
57039G34KM,53,F,940783,2016-09-28
22538X58XS,39,M,1669807,2018-04-28
01147O33XH,63,F,682910,2018-04-13
69385Q48OK,62,M,1140577,2018-05-15
54462E06SS,52,M,1602538,2018-06-04
44465S03TN,33,F,574151,2018-11-11
64783Z05LQ,53,F,1199468,2018-11-12
50427R48FD,48,F,1553854,2017-11-25
55607H30AC,32,F,986981,2018-03-12
88982V72UL,57,F,1448213,2019-01-21
30198A92NW,28,M,1391942,2018-09-19
87192D77BE,65,F,359895,2018-11-15
62135Z90EW,47,F,1105720,2019-06-09
78582H44VD,35,F,949668,2018-12-11
42649B44TH,56,M,1104722,2018-02-19
15756Y25KE,54,F,1431627,2018-04-29
04100E31UD,28,M,1099087,2019-01-24
00953L82VJ,65,M,1151835,2018-04-19
13310S80RA,52,F,1050944,2018-10-07
92379U88OT,53,F,604619,2019-06-09
