ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,Predicted_Purchase,Purchase_Probability,Purchase_Probability_Percent,Potential_Customer
00069R58QN,51,M,607229,485,0,Segment 3,1,0.8798110981453701,87.98,Yes
49857N77GZ,37,F,492499,770,1,Segement 4,1,0.8797800589235959,87.98,Yes
96158A91JY,41,M,552051,430,1,Segment 3,1,0.8797607458359079,87.98,Yes
96597L22TL,50,F,676637,372,1,Segment 3,1,0.8797502724447686,87.98,Yes
09150E77OY,57,M,526757,571,1,Segement 4,1,0.8796301293872438,87.96,Yes
05232N29PJ,54,M,622891,417,1,Segment 3,1,0.8795931199005157,87.96,Yes
95709J21LR,38,F,497221,530,0,Segement 4,1,0.8795769683053674,87.96,Yes
71430F33BA,47,M,584155,442,1,Segment 3,1,0.879528656724816,87.95,Yes
36628H57QV,50,M,600541,396,1,Segment 3,1,0.879499959302783,87.95,Yes
83814K89BA,42,F,631648,477,1,Segment 3,1,0.8794884327725284,87.95,Yes
93201M80MV,52,M,611414,434,1,Segment 3,1,0.8794674665602693,87.95,Yes
55365Y86QG,48,F,664549,434,1,Segment 3,1,0.8794648093412072,87.95,Yes
95477F77IT,64,M,564265,942,1,Segement 4,1,0.8793730471538717,87.94,Yes
88532J27VE,64,M,676912,380,1,Segment 3,1,0.8793405318902643,87.93,Yes
09731Z15KK,62,M,553052,560,1,Segement 4,1,0.8793164373940103,87.93,Yes
80885C61PV,42,M,555845,375,1,Segment 3,1,0.8793145003642887,87.93,Yes
72373I30HD,47,F,658307,362,1,Segment 3,1,0.8792699325515884,87.93,Yes
26071Z32GN,36,F,484973,977,0,Segement 4,1,0.8792491820710907,87.92,Yes
17559X43JV,45,F,534381,854,1,Segement 4,1,0.8792285099414268,87.92,Yes
34729E23AV,48,F,663619,462,1,Segment 3,1,0.8792209962269671,87.92,Yes
05539O51PV,42,M,555373,387,1,Segment 3,1,0.8791906787234586,87.92,Yes
70487Y80SS,61,M,659719,416,1,Segment 3,1,0.8791575749574978,87.92,Yes
66060D09BW,40,M,544163,412,1,Segment 3,1,0.8791347828085753,87.91,Yes
63092T75YG,53,M,615608,393,1,Segment 3,1,0.8791253506534881,87.91,Yes
58062Y39FX,37,M,527336,397,1,Segment 3,1,0.8790477445343239,87.9,Yes
44573I14ZT,56,M,631676,417,0,Segment 3,1,0.8790130303034476,87.9,Yes
90693M04RL,39,M,538136,439,1,Segment 3,1,0.8789959624562819,87.9,Yes
11116H57MR,49,M,593024,395,1,Segment 3,1,0.8789703815077824,87.9,Yes
20694E84TW,59,M,535165,908,1,Segement 4,1,0.8789511157059486,87.9,Yes
16676U66GU,65,M,680622,470,0,Segment 3,1,0.8788708471706752,87.89,Yes
29271F42ZA,39,F,499981,780,1,Segement 4,1,0.878858380761162,87.89,Yes
03611S88YC,48,F,662165,491,1,Segment 3,1,0.8788389563931006,87.88,Yes
47926F79QR,40,F,505395,950,1,Segement 4,1,0.8788361408123401,87.88,Yes
48029D58PF,38,M,532011,478,1,Segment 3,1,0.878831220913494,87.88,Yes
13368O64PD,37,F,601584,407,1,Segment 3,1,0.8788133952014382,87.88,Yes
37845I58NP,36,F,483293,786,1,Segement 4,1,0.8788077558949074,87.88,Yes
63676C81QO,58,M,641801,407,0,Segment 3,1,0.8787836793196673,87.88,Yes
57656Y04UZ,45,M,570304,470,0,Segment 3,1,0.8787794476747444,87.88,Yes
06121G60DH,61,M,545384,758,1,Segement 4,1,0.8787464142370115,87.87,Yes
01457G16YL,36,M,520576,375,1,Segment 3,1,0.8787159427958905,87.87,Yes
53829S10QD,61,M,544619,770,1,Segement 4,1,0.8785448592223486,87.85,Yes
49196T20UC,36,F,482115,598,1,Segement 4,1,0.8784974029094641,87.85,Yes
51423O21LU,40,M,541544,497,1,Segment 3,1,0.8784454630091063,87.84,Yes
65006S47BV,46,F,649536,429,1,Segment 3,1,0.8784089235758266,87.84,Yes
48333S53JV,41,M,546896,447,1,Segment 3,1,0.8784067958078159,87.84,Yes
03598A15AG,49,F,665979,444,1,Segment 3,1,0.8783950416549542,87.84,Yes
89818W72CA,64,M,673293,497,1,Segment 3,1,0.878388518620493,87.84,Yes
33908O80VO,62,M,549482,822,1,Segement 4,1,0.8783771955731053,87.84,Yes
62908A95AO,46,M,574224,363,1,Segment 3,1,0.8783633317275036,87.84,Yes
70326E36CU,36,F,481597,999,1,Segement 4,1,0.8783607152523522,87.84,Yes
16179L27MW,43,F,520003,993,1,Segement 4,1,0.8783386090436516,87.83,Yes
62471P16BN,36,M,519141,443,1,Segment 3,1,0.8783375434632891,87.83,Yes
26809W05TO,45,F,643627,483,0,Segment 3,1,0.8783005541090614,87.83,Yes
26464I12IM,49,F,552568,757,1,Segement 4,1,0.8782260294639075,87.82,Yes
69957M79KE,39,F,497112,857,1,Segement 4,1,0.8781015964950344,87.81,Yes
38541J64JS,57,M,520917,1006,1,Segement 4,1,0.8780938438098566,87.81,Yes
62307R05YZ,44,M,562184,405,1,Segment 3,1,0.878087729680729,87.81,Yes
17897L74MP,40,F,502509,792,1,Segement 4,1,0.8780747398080934,87.81,Yes
51016R54WK,52,M,493222,916,1,Segement 4,1,0.878040315013285,87.8,Yes
11965B01AP,55,M,622463,482,1,Segment 3,1,0.8780335314783099,87.8,Yes
70012R09QV,51,M,600428,375,1,Segment 3,1,0.8780227163117862,87.8,Yes
35068S69LK,49,F,664384,388,1,Segment 3,1,0.8779734300616853,87.8,Yes
23016G59SU,44,F,523925,682,1,Segement 4,1,0.8779217196927308,87.79,Yes
71183A14WZ,49,M,589045,472,1,Segment 3,1,0.8779205474870524,87.79,Yes
41194K73IB,41,M,545032,467,1,Segment 3,1,0.877913995669183,87.79,Yes
67133S23BW,46,F,534816,995,1,Segement 4,1,0.8778936283221449,87.79,Yes
93965G27YR,40,F,614517,462,1,Segment 3,1,0.877872743124319,87.79,Yes
53741W15NL,56,M,514500,841,1,Segement 4,1,0.877850698400942,87.79,Yes
13034N95HB,56,M,514478,937,1,Segement 4,1,0.877844869235836,87.78,Yes
88178F81GT,39,M,533768,433,1,Segment 3,1,0.8778432834397002,87.78,Yes
61675H21MS,37,F,597784,365,1,Segment 3,1,0.8778098376437448,87.78,Yes
70433I44LE,38,M,527693,413,1,Segment 3,1,0.8776904543733938,87.77,Yes
44356Q02WW,59,M,642766,455,1,Segment 3,1,0.8775853254689938,87.76,Yes
00915M41NY,51,M,485904,850,1,Segement 4,1,0.8775580606492379,87.76,Yes
92134Z63RE,62,M,546222,820,1,Segement 4,1,0.8775140180149136,87.75,Yes
52128I85KH,38,F,489355,772,1,Segement 4,1,0.8775029975707089,87.75,Yes
35600D56KK,48,F,544067,898,1,Segement 4,1,0.8774303822508769,87.74,Yes
38798Z28QH,49,M,587176,497,1,Segment 3,1,0.8774247228940203,87.74,Yes
26808K18WH,53,M,496314,832,1,Segement 4,1,0.8774021078062979,87.74,Yes
29339B09VR,53,M,496268,661,1,Segement 4,1,0.877389880768737,87.74,Yes
72822S57YN,61,M,539859,564,1,Segement 4,1,0.8772842432213088,87.73,Yes
13877A06XX,47,F,650749,405,1,Segment 3,1,0.8772733741844556,87.73,Yes
20109B13FF,48,F,543448,537,1,Segement 4,1,0.8772657935729854,87.73,Yes
54364S14DQ,47,F,650643,456,1,Segment 3,1,0.8772451718128669,87.72,Yes
47215C73FX,39,F,493603,554,1,Segement 4,1,0.8771704615236444,87.72,Yes
39152P63PH,39,M,531184,406,1,Segment 3,1,0.8771569463306197,87.72,Yes
93000W83TV,65,M,561225,999,1,Segement 4,1,0.8771170541923701,87.71,Yes
09598R72XC,56,M,624392,378,0,Segment 3,1,0.8770858253913357,87.71,Yes
70440P54CS,36,F,476741,687,1,Segement 4,1,0.8770728825090314,87.71,Yes
06398L85KY,57,M,517048,907,1,Segement 4,1,0.8770667792648065,87.71,Yes
91112D73YZ,41,F,616981,457,1,Segment 3,1,0.8770665681870813,87.71,Yes
84968L17TK,49,M,585728,410,1,Segment 3,1,0.8770393946672586,87.7,Yes
77633N85HG,40,F,498488,928,0,Segement 4,1,0.8770070299892736,87.7,Yes
59657A28CR,59,M,527471,628,1,Segement 4,1,0.8769137556450661,87.69,Yes
78316G61XU,47,F,649213,443,1,Segment 3,1,0.8768641607784878,87.69,Yes
98644R62VX,49,F,660080,455,1,Segment 3,1,0.8768294556731463,87.68,Yes
22380K44GI,36,F,475493,988,1,Segement 4,1,0.8767400191285221,87.67,Yes
24138H17RU,52,M,601075,410,1,Segment 3,1,0.8767330002639071,87.67,Yes
04971U09VY,46,F,643184,402,0,Segment 3,1,0.8767225640710672,87.67,Yes
66624T17GQ,38,M,524040,457,0,Segment 3,1,0.8767181669615608,87.67,Yes
26801C05DM,64,M,554229,691,1,Segement 4,1,0.8767176840407129,87.67,Yes
69314Y69DU,48,F,654128,469,1,Segment 3,1,0.8767083917973227,87.67,Yes
00263W23XQ,58,M,521180,624,1,Segement 4,1,0.8767022453806151,87.67,Yes
35814L82DC,55,M,617431,487,1,Segment 3,1,0.8766957171696286,87.67,Yes
70828N66FC,53,M,606225,458,1,Segment 3,1,0.876639897720088,87.66,Yes
68436G57CT,64,M,666308,490,1,Segment 3,1,0.8765327428694334,87.65,Yes
14496X50XS,49,M,583800,482,1,Segment 3,1,0.8765247171543209,87.65,Yes
05022G73ZB,36,F,587352,393,1,Segment 3,1,0.876496272926446,87.65,Yes
17465B51MB,56,M,509258,718,1,Segement 4,1,0.8764549844939209,87.65,Yes
14450X37SA,52,M,599840,393,1,Segment 3,1,0.8764028258016913,87.64,Yes
72817D06VB,39,F,490531,659,0,Segement 4,1,0.8763502720016377,87.64,Yes
81070K27SP,38,M,522221,500,1,Segment 3,1,0.8762315467520548,87.62,Yes
28753L82SJ,46,M,566053,373,1,Segment 3,1,0.8761896669848724,87.62,Yes
28294G54IH,43,F,624696,439,1,Segment 3,1,0.8761894854632554,87.62,Yes
32546D45ZA,56,M,621036,497,1,Segment 3,1,0.8761890435958544,87.62,Yes
17037L11WZ,46,F,528365,819,1,Segement 4,1,0.8761745919296245,87.62,Yes
42327W81NM,54,M,609932,451,1,Segment 3,1,0.8761603765766286,87.62,Yes
65976G96WV,54,M,609752,427,1,Segment 3,1,0.8761121094436284,87.61,Yes
99985J62VI,60,M,642562,474,1,Segment 3,1,0.8760635054570601,87.61,Yes
49255I02PX,47,M,571072,457,1,Segment 3,1,0.8760610702896636,87.61,Yes
02759R05IQ,59,M,636861,365,1,Segment 3,1,0.8760091760709587,87.6,Yes
92621W68GL,56,M,507574,695,1,Segement 4,1,0.8760037105612845,87.6,Yes
23688I12ZE,36,F,585152,464,1,Segment 3,1,0.8759066089181802,87.59,Yes
45586O15SQ,56,M,507145,740,1,Segement 4,1,0.8758885223249313,87.59,Yes
89275B12JR,60,M,529033,735,1,Segement 4,1,0.8758600117555855,87.59,Yes
80146P68XA,59,M,636281,496,0,Segment 3,1,0.8758534277681637,87.59,Yes
78224J03EY,47,M,570189,374,1,Segment 3,1,0.8758239753688634,87.58,Yes
18585D30GK,65,M,669145,379,1,Segment 3,1,0.8758192493545569,87.58,Yes
01936G58KW,41,F,612280,371,1,Segment 3,1,0.8758086355271755,87.58,Yes
76294C87YO,50,F,548824,891,1,Segement 4,1,0.8757624674776414,87.58,Yes
21016N93OK,58,M,630375,468,1,Segment 3,1,0.8757439095112359,87.57,Yes
62862S42YJ,41,F,499264,517,1,Segement 4,1,0.8757427848080781,87.57,Yes
70005C52CZ,48,F,650523,444,1,Segment 3,1,0.8757423098701694,87.57,Yes
31798C25YY,39,M,525741,375,0,Segment 3,1,0.8757003763808686,87.57,Yes
51876V73BL,54,M,607860,471,1,Segment 3,1,0.8756037904984617,87.56,Yes
34132F98ON,43,M,547296,495,1,Segment 3,1,0.8755822195451886,87.56,Yes
30871R70QR,43,F,622392,404,1,Segment 3,1,0.8755705703538874,87.56,Yes
39813L48CF,43,F,509472,614,1,Segement 4,1,0.8755304641341696,87.55,Yes
10346F09OM,65,M,668031,364,1,Segment 3,1,0.8755195634628742,87.55,Yes
31516S26GR,60,M,527690,946,1,Segement 4,1,0.8754987457088454,87.55,Yes
22464N36CD,56,M,618166,488,1,Segment 3,1,0.8754176780621447,87.54,Yes
67316K74CW,47,F,643752,468,1,Segment 3,1,0.875399761095805,87.54,Yes
74363P75OR,50,F,547379,977,1,Segement 4,1,0.8753734646946326,87.54,Yes
42084U82QA,49,M,579507,426,1,Segment 3,1,0.8753720545918096,87.54,Yes
55758A45SJ,42,M,540925,428,1,Segment 3,1,0.8753471787027486,87.53,Yes
50742O12RL,60,M,639890,467,1,Segment 3,1,0.8753448637271687,87.53,Yes
90008G17AR,37,F,588472,448,1,Segment 3,1,0.8753203192217374,87.53,Yes
15423L38QF,41,F,610445,468,1,Segment 3,1,0.8753146210050148,87.53,Yes
67322Z47PL,63,M,656265,378,0,Segment 3,1,0.8753123445138462,87.53,Yes
12289R28BX,58,M,628506,442,1,Segment 3,1,0.8752405008133142,87.52,Yes
59919U70WZ,58,M,515718,633,1,Segement 4,1,0.8752359242686751,87.52,Yes
34546B23SR,42,F,615621,439,1,Segment 3,1,0.8752276155892863,87.52,Yes
90120R00JA,59,M,633840,464,1,Segment 3,1,0.8751961008867836,87.52,Yes
27436W55KV,58,M,628272,417,1,Segment 3,1,0.8751773506877094,87.52,Yes
91088J63ZF,63,M,542968,617,1,Segement 4,1,0.8751704337037021,87.52,Yes
40473X94NZ,48,F,648381,363,1,Segment 3,1,0.8751652169913837,87.52,Yes
94838K95YH,42,M,540179,417,1,Segment 3,1,0.8751459060142035,87.51,Yes
03043O72VP,58,M,628123,481,1,Segment 3,1,0.8751371254304535,87.51,Yes
94699S25RK,43,F,507912,597,1,Segement 4,1,0.8751097853429604,87.51,Yes
78841K53AV,58,M,627999,423,1,Segment 3,1,0.8751036409050453,87.51,Yes
19496S40PT,64,M,660932,458,1,Segment 3,1,0.8750879233755946,87.51,Yes
73819V74YX,46,F,637029,477,1,Segment 3,1,0.8750693695923771,87.51,Yes
75087K78MB,63,M,655364,426,1,Segment 3,1,0.8750691592441768,87.51,Yes
50377F30DU,43,F,507715,668,1,Segement 4,1,0.8750565745679119,87.51,Yes
02599Z70DC,53,M,600296,439,1,Segment 3,1,0.8750468245847943,87.5,Yes
49349B34ZJ,59,M,633270,458,1,Segment 3,1,0.8750421787870111,87.5,Yes
15843K52GJ,65,M,553406,911,1,Segement 4,1,0.8750194393600499,87.5,Yes
02137G99VJ,42,F,502067,823,1,Segement 4,1,0.8750161896324046,87.5,Yes
26044Q17CV,63,M,655141,419,1,Segment 3,1,0.8750089074802286,87.5,Yes
08096F27DG,50,F,658795,446,1,Segment 3,1,0.875007731495801,87.5,Yes
97707Z07HW,43,M,545149,500,1,Segment 3,1,0.8750031380144292,87.5,Yes
34253U23SH,37,F,474411,859,1,Segement 4,1,0.8749720444048715,87.5,Yes
89789A95QU,54,M,492711,555,1,Segement 4,1,0.8749623726955915,87.5,Yes
25831N25MW,36,M,506427,394,1,Segment 3,1,0.8749403520930253,87.49,Yes
82500A05BA,38,F,479557,549,0,Segement 4,1,0.8748767196923286,87.49,Yes
47179G07TY,51,M,475850,896,1,Segement 4,1,0.8748635602779998,87.49,Yes
62562A79WS,49,F,652760,424,1,Segment 3,1,0.8748626816090537,87.49,Yes
67067C32RB,46,F,523488,977,1,Segement 4,1,0.8748612305891212,87.49,Yes
77287C06TR,38,F,592205,491,0,Segment 3,1,0.8748434354809016,87.48,Yes
21614G43HJ,54,M,604927,453,1,Segment 3,1,0.8748122523460835,87.48,Yes
88027L32DH,53,M,486620,621,1,Segement 4,1,0.8748021234185185,87.48,Yes
77873H29TE,57,M,508453,952,1,Segement 4,1,0.8747585108374646,87.48,Yes
56309G52IT,38,F,591544,456,0,Segment 3,1,0.8746644926056967,87.47,Yes
40667F26KC,57,M,508013,947,0,Segement 4,1,0.8746393512125152,87.46,Yes
41914M54DX,64,M,546381,714,1,Segement 4,1,0.8746063680299276,87.46,Yes
03292I90VO,52,M,593070,391,1,Segment 3,1,0.8745793621491266,87.46,Yes
59932G06VE,41,F,607568,494,1,Segment 3,1,0.8745366899148537,87.45,Yes
76625E09ZX,52,M,480084,927,1,Segement 4,1,0.8745210876400457,87.45,Yes
00172I72UL,61,M,529399,850,1,Segement 4,1,0.8744744991312337,87.45,Yes
35911D52UJ,62,M,647547,361,1,Segment 3,1,0.8744415213873417,87.44,Yes
89112H33HP,48,F,645677,396,1,Segment 3,1,0.8744334314534993,87.44,Yes
30884R62VX,62,M,647433,407,1,Segment 3,1,0.8744105906279789,87.44,Yes
20184V52RG,56,M,501646,785,1,Segement 4,1,0.8744038701336002,87.44,Yes
67745C51WF,58,M,625375,439,1,Segment 3,1,0.8743932584792375,87.44,Yes
18102D94ZO,36,M,504333,399,1,Segment 3,1,0.874373097771946,87.44,Yes
36085Q39ZK,64,M,545175,548,1,Segement 4,1,0.8742791906352377,87.43,Yes
06621G71HI,61,M,641372,455,1,Segment 3,1,0.8742578850500691,87.43,Yes
92741K33ZK,36,F,578952,449,1,Segment 3,1,0.8742318165604622,87.42,Yes
41529E94UW,42,M,536608,493,1,Segment 3,1,0.8741785788877742,87.42,Yes
02962J72PL,38,M,514576,458,1,Segment 3,1,0.8741682862784454,87.42,Yes
14883S67PC,51,M,585971,489,1,Segment 3,1,0.8741449305298515,87.41,Yes
00751P30ZX,48,F,531717,798,1,Segement 4,1,0.8741105007022246,87.41,Yes
48950A02OX,47,F,638973,363,1,Segment 3,1,0.8741060125950302,87.41,Yes
95675R14EV,49,M,574819,461,1,Segment 3,1,0.8741028066218448,87.41,Yes
91237E93YK,38,F,476613,512,0,Segement 4,1,0.874078228876158,87.41,Yes
52948V19KH,62,M,646085,465,1,Segment 3,1,0.8740443529922898,87.4,Yes
07481N23EN,37,F,470709,904,1,Segement 4,1,0.8739679142804146,87.4,Yes
71182Y52HU,39,F,481696,656,1,Segement 4,1,0.8739651748331116,87.4,Yes
69834I84MR,49,M,574309,424,1,Segment 3,1,0.8739640618647821,87.4,Yes
40742Z14IU,59,M,516496,717,1,Segement 4,1,0.8739566347286115,87.4,Yes
94558K29VO,49,F,649395,437,1,Segment 3,1,0.8739495609661113,87.39,Yes
77375H64IM,55,M,494421,998,1,Segement 4,1,0.8739346211053125,87.39,Yes
80877C69RB,50,F,541848,894,1,Segement 4,1,0.8738748237189621,87.39,Yes
88478T94FN,45,M,551909,480,1,Segment 3,1,0.8738535521045615,87.39,Yes
78424G82FJ,54,M,601388,399,1,Segment 3,1,0.8738514294067047,87.39,Yes
65637L58SZ,47,M,562717,376,1,Segment 3,1,0.8738020453641544,87.38,Yes
52135Y38PV,54,M,600934,405,1,Segment 3,1,0.8737277147862705,87.37,Yes
47287P57FX,41,F,491800,808,1,Segement 4,1,0.8737219044184127,87.37,Yes
53806C38XF,44,F,508208,779,1,Segement 4,1,0.8736980212395911,87.37,Yes
87118R07MI,44,F,620488,494,1,Segment 3,1,0.8735640699243817,87.36,Yes
34978Z23ZX,38,F,587480,405,1,Segment 3,1,0.873559483609085,87.36,Yes
15493Y25WE,41,M,528808,376,0,Segment 3,1,0.8735517534299433,87.36,Yes
25408D59QD,44,M,545299,476,1,Segment 3,1,0.8735504985392122,87.36,Yes
68799Y97RN,48,F,642419,381,1,Segment 3,1,0.8735468396893723,87.35,Yes
16841O19ZJ,47,M,561752,409,1,Segment 3,1,0.8735388714407352,87.35,Yes
20246A07JN,48,F,529485,704,1,Segement 4,1,0.8735023530511697,87.35,Yes
67564G04NA,38,M,511981,447,1,Segment 3,1,0.8734612733581284,87.35,Yes
57041K32FN,63,M,649397,409,1,Segment 3,1,0.873448351068467,87.34,Yes
71793W88BP,38,M,511803,484,1,Segment 3,1,0.873412652618612,87.34,Yes
32892C21QB,55,M,605122,466,1,Segment 3,1,0.8733700134119092,87.34,Yes
54872L25IK,60,M,519841,692,1,Segement 4,1,0.8733692962276566,87.34,Yes
66383Z33MB,53,M,481337,956,1,Segement 4,1,0.873365395977519,87.34,Yes
25860X02YM,50,F,652643,409,1,Segment 3,1,0.8733356829517592,87.33,Yes
69801Q89XK,51,M,582968,376,1,Segment 3,1,0.8733263187590748,87.33,Yes
73501S15BE,52,M,588398,376,1,Segment 3,1,0.8733075838980544,87.33,Yes
77108D30NJ,60,M,519600,817,1,Segement 4,1,0.873303422286079,87.33,Yes
15699X34MR,58,M,508553,917,1,Segement 4,1,0.8732897696309097,87.33,Yes
52645V41MZ,38,F,473709,513,1,Segement 4,1,0.8732863180168141,87.33,Yes
79296A89RN,62,M,643200,462,1,Segment 3,1,0.8732574562213056,87.33,Yes
58437Y83YT,45,M,549515,419,1,Segment 3,1,0.8732000286533529,87.32,Yes
91394Y15UD,55,M,491524,672,1,Segement 4,1,0.873143854033772,87.31,Yes
81029Q60FG,57,M,615249,425,1,Segment 3,1,0.8731320565196367,87.31,Yes
67298T99UT,56,M,609628,458,1,Segment 3,1,0.8730985318421418,87.31,Yes
35388W55CC,42,M,532648,406,1,Segment 3,1,0.8730983828753198,87.31,Yes
33558J91PN,59,M,513300,988,1,Segement 4,1,0.8730841417523347,87.31,Yes
50665S38HV,36,M,499558,468,1,Segment 3,1,0.8730713301965428,87.31,Yes
85671X92HK,38,F,585552,490,1,Segment 3,1,0.8730323488785934,87.3,Yes
86702A97GI,43,F,500045,740,1,Segement 4,1,0.8729697162489448,87.3,Yes
32993F17YT,57,M,614650,364,1,Segment 3,1,0.8729680120479864,87.3,Yes
40148M88CZ,39,F,477947,710,0,Segement 4,1,0.8729412519685077,87.29,Yes
90269X50AL,45,F,510899,928,1,Segement 4,1,0.8729305095214731,87.29,Yes
43865H59BF,62,M,641611,382,0,Segment 3,1,0.8728222570017217,87.28,Yes
41651K62PU,40,F,482952,595,1,Segement 4,1,0.8728059307135518,87.28,Yes
42988P98KT,47,M,558832,417,1,Segment 3,1,0.8727396715339185,87.27,Yes
29257I44CU,47,F,633971,422,1,Segment 3,1,0.8727395960977318,87.27,Yes
64912T91MA,36,F,573232,432,1,Segment 3,1,0.8726695595435255,87.27,Yes
27160T46GQ,36,M,498089,429,1,Segment 3,1,0.8726685367516777,87.27,Yes
08508K67NT,36,M,497666,449,1,Segment 3,1,0.8725523497132537,87.26,Yes
75973W47FM,48,F,526008,862,1,Segement 4,1,0.8725499790979327,87.25,Yes
99023X91KF,52,M,585622,392,1,Segment 3,1,0.8725467108283625,87.25,Yes
56755A03RQ,65,M,656993,402,1,Segment 3,1,0.8725165018105732,87.25,Yes
37801H25LD,50,M,574515,448,1,Segment 3,1,0.8725164986335269,87.25,Yes
01685W29EX,45,F,622131,468,1,Segment 3,1,0.8725080847676647,87.25,Yes
94167O45KL,39,F,476043,889,1,Segement 4,1,0.8724185170553183,87.24,Yes
98754R34FZ,41,F,599763,390,1,Segment 3,1,0.8724052866914663,87.24,Yes
60242E64YQ,52,M,585091,385,1,Segment 3,1,0.8724007253562323,87.24,Yes
56890G74VP,56,M,494239,923,1,Segement 4,1,0.8723800691704583,87.24,Yes
46125D27FI,48,F,638083,401,1,Segment 3,1,0.8723585954692089,87.24,Yes
96831G80ZN,36,M,496878,476,1,Segment 3,1,0.8723356653040047,87.23,Yes
37164R66VZ,40,F,481123,627,1,Segement 4,1,0.8723033648814685,87.23,Yes
93990K35SZ,57,M,499439,879,1,Segement 4,1,0.8722979209141414,87.23,Yes
06885Q94HH,55,M,488428,536,1,Segement 4,1,0.8722940853032363,87.23,Yes
43545O50EM,57,M,612008,475,1,Segment 3,1,0.8722422996881276,87.22,Yes
95518H84TZ,45,F,621136,445,1,Segment 3,1,0.872234346191762,87.22,Yes
10414Q78PB,42,F,491803,986,0,Segement 4,1,0.8722160707080826,87.22,Yes
18327P65WL,50,M,573336,493,0,Segment 3,1,0.8721921024004653,87.22,Yes
51097Q71ZY,39,M,512827,422,1,Segment 3,1,0.8721851770854422,87.22,Yes
42781C36MT,37,F,576901,479,1,Segment 3,1,0.8721663870870009,87.22,Yes
14796X57LJ,43,M,534627,472,1,Segment 3,1,0.8721316930975531,87.21,Yes
05735L39HR,65,M,655505,366,0,Segment 3,1,0.8721069692726703,87.21,Yes
03326E12XV,47,F,518605,681,1,Segement 4,1,0.8720257415357698,87.2,Yes
23503N05AB,40,M,517451,441,1,Segment 3,1,0.8719440875970237,87.19,Yes
26728H60LW,54,M,481598,841,1,Segement 4,1,0.8719271415717313,87.19,Yes
59884T38JC,60,M,514574,907,1,Segement 4,1,0.8719229486386562,87.19,Yes
17249H15NM,53,M,588702,417,1,Segment 3,1,0.8718806383952948,87.19,Yes
41403Y53TZ,45,M,544549,486,1,Segment 3,1,0.8718351607061888,87.18,Yes
35197Z62AJ,49,M,566435,453,1,Segment 3,1,0.8718053029792646,87.18,Yes
36941N07YF,37,M,500349,453,1,Segment 3,1,0.8717766880594833,87.18,Yes
82740Q10XS,40,F,479093,637,1,Segement 4,1,0.8717435853302141,87.17,Yes
88414E97EZ,64,M,535685,534,1,Segement 4,1,0.8716790610267284,87.17,Yes
06845L38AH,36,F,569616,372,0,Segment 3,1,0.8716734222096217,87.17,Yes
11067M93WW,36,F,569547,388,1,Segment 3,1,0.8716543495992795,87.17,Yes
34735I94AO,55,M,598668,420,1,Segment 3,1,0.8715957777629814,87.16,Yes
59481H22QA,36,F,456557,625,1,Segement 4,1,0.871593809400473,87.16,Yes
11360Z81SN,43,F,495027,632,1,Segement 4,1,0.8715883536714734,87.16,Yes
97035B79ZH,58,M,502164,984,1,Segement 4,1,0.871532558775081,87.15,Yes
89590G11VX,61,M,518430,849,1,Segement 4,1,0.871469025850548,87.15,Yes
30437W41JN,46,F,623861,408,1,Segment 3,1,0.8714686591709621,87.15,Yes
81321E09KV,59,M,507419,725,1,Segement 4,1,0.8714651690117975,87.15,Yes
99324Q24WP,44,F,499885,984,1,Segement 4,1,0.8714111080337902,87.14,Yes
62270I78YE,37,F,461104,684,1,Segement 4,1,0.8713304394242801,87.13,Yes
17364C05LC,62,M,636101,463,1,Segment 3,1,0.8713032668555605,87.13,Yes
39537L27HB,47,F,628701,458,1,Segment 3,1,0.8712862848584281,87.13,Yes
11251J84LK,36,F,455429,992,0,Segement 4,1,0.8712815452959034,87.13,Yes
20589D58EN,39,M,509453,362,1,Segment 3,1,0.871252899478177,87.13,Yes
26204W31QG,37,F,573595,486,1,Segment 3,1,0.8712528413414499,87.13,Yes
82044Y03KB,64,M,646881,394,1,Segment 3,1,0.871243111192933,87.12,Yes
42746J15PQ,41,F,482693,987,1,Segement 4,1,0.8712181657552381,87.12,Yes
20501P21WB,36,M,492509,449,1,Segment 3,1,0.871128565084855,87.11,Yes
52991N02TM,46,M,547456,472,1,Segment 3,1,0.8711179332906751,87.11,Yes
06770V13GX,56,M,489614,940,1,Segement 4,1,0.8711023174704515,87.11,Yes
17733U56FM,56,M,489595,933,1,Segement 4,1,0.8710970459177371,87.11,Yes
05525J56UV,36,F,454693,918,0,Segement 4,1,0.8710774497730832,87.11,Yes
82423P17UA,49,F,526133,914,1,Segement 4,1,0.8710660934988379,87.11,Yes
75679Y20SW,38,M,503229,413,1,Segment 3,1,0.8710516884732326,87.11,Yes
49940M79QV,42,F,600349,434,1,Segment 3,1,0.8710479679930144,87.1,Yes
77771K77ED,42,F,600277,368,1,Segment 3,1,0.8710279834355802,87.1,Yes
95726Y29ON,39,F,470997,899,1,Segement 4,1,0.8710242738147037,87.1,Yes
28405T65QY,62,M,522284,683,1,Segement 4,1,0.8710131770703874,87.1,Yes
99566H10TJ,41,F,481923,656,1,Segement 4,1,0.8710045456734243,87.1,Yes
22259O02KJ,36,F,567163,395,1,Segment 3,1,0.8709938912911351,87.1,Yes
